"REF_DATE","GEO","DGUID","Supply and disposition","Products","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-10","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","0","","","","0"
"2022-11","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","0","","","","0"
"2022-12","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","0","","","","0"
"2023-01","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","0","","","","0"
"2023-02","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","0","","","","0"
"2023-03","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","0","","","","0"
"2023-04","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","77","","","","0"
"2023-05","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","3462","","","","0"
"2023-06","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","618","","","","0"
"2023-07","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","474","","","","0"
"2023-08","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","578","","","","0"
"2023-09","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","0","","","","0"
"2023-10","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","0","","","","0"
"2023-11","Saskatchewan","2016A000247","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228440","9.9.15.1","0","","","","0"
"2022-01","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","0","","","","0"
"2022-02","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","0","","","","0"
"2022-03","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","0","","","","0"
"2022-04","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","8530","","","","0"
"2022-05","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","10120","","","","0"
"2022-06","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","274","","","","0"
"2022-07","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","0","","","","0"
"2022-08","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","0","","","","0"
"2022-09","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","0","","","","0"
"2022-10","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","0","","","","0"
"2022-11","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","0","","","","0"
"2022-12","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","2707","","","","0"
"2023-01","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","19668","","","","0"
"2023-02","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","6992","","","","0"
"2023-03","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","0","","","","0"
"2023-04","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","0","","","","0"
"2023-05","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","6","","","","0"
"2023-06","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","10","","","","0"
"2023-07","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","84","","","","0"
"2023-08","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","6","","","","0"
"2023-09","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","0","","","","0"
"2023-10","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","0","","","","0"
"2023-11","Alberta","2016A000248","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228561","10.9.15.1","5","","","","0"
"2022-01","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","4","","","","0"
"2022-02","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","6","","","","0"
"2022-03","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","0","","","","0"
"2022-04","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","0","","","","0"
"2022-05","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","175","","","","0"
"2022-06","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","9","","","","0"
"2022-07","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","0","","","","0"
"2022-08","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","0","","","","0"
"2022-09","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","15812","","","","0"
"2022-10","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","7","","","","0"
"2022-11","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","0","","","","0"
"2022-12","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","0","","","","0"
"2023-01","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","3780","","","","0"
"2023-02","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","8346","","","","0"
"2023-03","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","6313","","","","0"
"2023-04","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","3","","","","0"
"2023-05","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","98","","","","0"
"2023-06","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","0","","","","0"
"2023-07","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","0","","","","0"
"2023-08","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","8023","","","","0"
"2023-09","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","3","","","","0"
"2023-10","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","0","","","","0"
"2023-11","British Columbia","2016A000259","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228681","11.9.15.1","0","","","","0"
"2022-01","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2022-02","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2022-03","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2022-04","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2022-05","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2022-06","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2022-07","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2022-08","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2022-09","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2022-10","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2022-11","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2022-12","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2023-01","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2023-02","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2023-03","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2023-04","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2023-05","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2023-06","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2023-07","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2023-08","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2023-09","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2023-10","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2023-11","Yukon","2016A000260","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228740","12.9.15.1","0","","","","0"
"2022-01","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2022-02","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2022-03","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2022-04","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2022-05","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2022-06","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2022-07","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2022-08","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2022-09","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2022-10","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2022-11","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2022-12","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2023-01","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2023-02","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2023-03","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2023-04","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2023-05","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2023-06","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2023-07","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2023-08","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2023-09","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2023-10","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2023-11","Northwest Territories","2016A000261","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228829","13.9.15.1","0","","","","0"
"2022-01","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2022-02","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2022-03","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2022-04","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2022-05","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2022-06","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2022-07","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2022-08","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2022-09","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2022-10","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2022-11","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2022-12","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2023-01","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2023-02","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2023-03","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2023-04","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2023-05","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2023-06","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2023-07","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2023-08","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2023-09","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2023-10","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"
"2023-11","Nunavut","2016A000262","Exports, disposition","Motor gasoline blending components","Cubic metres","Cubic metres","72","units","0","v1251228886","14.9.15.1","0","","","","0"


